"";"species";"decimalLongitude";"decimalLatitude";"eventDate";"datasetKey";"Abundance"
"12814";"Momotus lessonii";-88,03246;14,15268;2019-07-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12815";"Momotus lessonii";-88,03246;14,15268;2019-07-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12816";"Momotus lessonii";-88,032419;14,178821;2020-06-07 04:11:00;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";NA
"12817";"Momotus lessonii";-88,03241;14,940183;2015-11-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12818";"Momotus lessonii";-88,03241;14,940183;2015-11-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12819";"Momotus lessonii";-88,03241;14,940183;2016-02-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12820";"Momotus lessonii";-88,03241;14,940183;2016-02-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12821";"Momotus lessonii";-88,03241;14,940183;2016-02-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12822";"Momotus lessonii";-88,03241;14,940183;2016-03-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12823";"Momotus lessonii";-88,03241;14,940183;2016-05-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12824";"Momotus lessonii";-88,03241;14,940183;2016-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12825";"Momotus lessonii";-88,03241;14,940183;2016-10-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";20
"12826";"Momotus lessonii";-88,03241;14,940183;2016-10-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";44
"12827";"Momotus lessonii";-88,03241;14,940183;2016-10-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";14
"12828";"Momotus lessonii";-88,03241;14,940183;2016-10-31 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12829";"Momotus lessonii";-88,03241;14,940183;2017-02-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12830";"Momotus lessonii";-88,03241;14,940183;2017-04-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12831";"Momotus lessonii";-88,03241;14,940183;2017-04-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12832";"Momotus lessonii";-88,03241;14,940183;2017-05-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12833";"Momotus lessonii";-88,03241;14,940183;2017-06-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12834";"Momotus lessonii";-88,03241;14,940183;2017-06-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12835";"Momotus lessonii";-88,03241;14,940183;2017-07-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12836";"Momotus lessonii";-88,03241;14,940183;2017-08-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12837";"Momotus lessonii";-88,03241;14,940183;2017-09-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12838";"Momotus lessonii";-88,03241;14,940183;2017-10-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12839";"Momotus lessonii";-88,03241;14,940183;2018-01-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12840";"Momotus lessonii";-88,03241;14,940183;2018-01-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12841";"Momotus lessonii";-88,03241;14,940183;2018-01-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";22
"12842";"Momotus lessonii";-88,03241;14,940183;2018-05-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12843";"Momotus lessonii";-88,03241;14,940183;2018-11-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12844";"Momotus lessonii";-88,03241;14,940183;2019-02-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12845";"Momotus lessonii";-88,03241;14,940183;2019-02-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12846";"Momotus lessonii";-88,03241;14,940183;2019-05-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";9
"12847";"Momotus lessonii";-88,03241;14,940183;2019-09-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12848";"Momotus lessonii";-88,03241;14,940183;2020-03-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12849";"Momotus lessonii";-88,03241;14,940183;2020-03-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12850";"Momotus lessonii";-88,03241;14,940183;2020-09-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12851";"Momotus lessonii";-88,03241;14,940183;2020-10-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12852";"Momotus lessonii";-88,03233;14,934668;2016-02-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12853";"Momotus lessonii";-88,03233;14,934668;2016-03-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12854";"Momotus lessonii";-88,03233;14,934668;2016-04-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12855";"Momotus lessonii";-88,03233;14,934668;2016-04-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12856";"Momotus lessonii";-88,03233;14,934668;2016-04-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12857";"Momotus lessonii";-88,03233;14,934668;2016-06-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12858";"Momotus lessonii";-88,03233;14,934668;2016-06-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12859";"Momotus lessonii";-88,03233;14,934668;2017-02-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12860";"Momotus lessonii";-88,03233;14,934668;2017-04-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12861";"Momotus lessonii";-88,03233;14,934668;2017-04-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12862";"Momotus lessonii";-88,03233;14,934668;2017-09-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12863";"Momotus lessonii";-88,03233;14,934668;2018-01-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12864";"Momotus lessonii";-88,03233;14,934668;2018-01-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12865";"Momotus lessonii";-88,03123;14,157155;2018-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12866";"Momotus lessonii";-88,03118;14,157224;2018-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12867";"Momotus lessonii";-88,03106;14,159319;2018-06-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12868";"Momotus lessonii";-88,03106;14,159319;2020-07-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12869";"Momotus lessonii";-88,03106;14,159319;2020-07-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12870";"Momotus lessonii";-88,03106;14,159319;2020-08-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12871";"Momotus lessonii";-88,03106;14,159319;2020-09-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12872";"Momotus lessonii";-88,03106;14,159319;2020-10-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12873";"Momotus lessonii";-88,03106;14,159319;2020-10-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12874";"Momotus lessonii";-88,030945;15,583819;2016-01-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12875";"Momotus lessonii";-88,03053;14,163755;2020-05-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12876";"Momotus lessonii";-88,03019;14,161193;2020-06-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12877";"Momotus lessonii";-88,03006;14,15078;2018-11-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12878";"Momotus lessonii";-88,02999;14,792748;2020-04-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12879";"Momotus lessonii";-88,02999;14,792748;2020-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12880";"Momotus lessonii";-88,02976;15,225874;2018-03-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12881";"Momotus lessonii";-88,02929;14,166616;2019-12-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12882";"Momotus lessonii";-88,02929;14,166616;2020-04-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12883";"Momotus lessonii";-88,02901;14,164993;2020-05-17 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12884";"Momotus lessonii";-88,02901;14,164993;2020-06-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12885";"Momotus lessonii";-88,028694;14,085626;2018-04-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12886";"Momotus lessonii";-88,028694;14,085626;2018-11-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12887";"Momotus lessonii";-88,028694;14,085626;2019-06-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12888";"Momotus lessonii";-88,028694;14,085626;2020-03-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12889";"Momotus lessonii";-88,028336;14,185649;2019-11-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12890";"Momotus lessonii";-88,02824;14,933456;2012-04-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12891";"Momotus lessonii";-88,02795;14,185228;2019-02-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12892";"Momotus lessonii";-88,027794;14,185221;2018-05-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12893";"Momotus lessonii";-88,02756;14,96309;2015-11-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12894";"Momotus lessonii";-88,02756;14,96309;2015-11-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12895";"Momotus lessonii";-88,02756;14,96309;2015-11-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12896";"Momotus lessonii";-88,02756;14,96309;2016-10-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";8
"12897";"Momotus lessonii";-88,02756;14,96309;2018-06-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12898";"Momotus lessonii";-88,02727;14,931579;2018-08-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12899";"Momotus lessonii";-88,02725;14,140263;2018-01-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12900";"Momotus lessonii";-88,027054;14,185053;2011-07-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12901";"Momotus lessonii";-88,027054;14,185053;2013-01-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12902";"Momotus lessonii";-88,027054;14,185053;2014-06-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12903";"Momotus lessonii";-88,027054;14,185053;2014-12-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12904";"Momotus lessonii";-88,027054;14,185053;2015-03-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12905";"Momotus lessonii";-88,027054;14,185053;2015-07-22 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12906";"Momotus lessonii";-88,027054;14,185053;2015-07-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12907";"Momotus lessonii";-88,027054;14,185053;2015-07-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12908";"Momotus lessonii";-88,027054;14,185053;2016-01-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12909";"Momotus lessonii";-88,027054;14,185053;2016-01-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";13
"12910";"Momotus lessonii";-88,027054;14,185053;2016-04-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";8
"12911";"Momotus lessonii";-88,027054;14,185053;2016-04-07 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12912";"Momotus lessonii";-88,027054;14,185053;2016-09-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12913";"Momotus lessonii";-88,027054;14,185053;2016-09-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12914";"Momotus lessonii";-88,027054;14,185053;2017-03-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12915";"Momotus lessonii";-88,027054;14,185053;2017-04-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12916";"Momotus lessonii";-88,027054;14,185053;2017-05-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12917";"Momotus lessonii";-88,027054;14,185053;2017-08-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12918";"Momotus lessonii";-88,027054;14,185053;2017-10-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";16
"12919";"Momotus lessonii";-88,027054;14,185053;2017-10-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12920";"Momotus lessonii";-88,027054;14,185053;2017-11-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12921";"Momotus lessonii";-88,027054;14,185053;2017-11-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12922";"Momotus lessonii";-88,027054;14,185053;2017-12-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"12923";"Momotus lessonii";-88,027054;14,185053;2018-02-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12924";"Momotus lessonii";-88,027054;14,185053;2018-02-21 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12925";"Momotus lessonii";-88,027054;14,185053;2018-03-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12926";"Momotus lessonii";-88,027054;14,185053;2018-03-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12927";"Momotus lessonii";-88,027054;14,185053;2018-03-31 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";18
"12928";"Momotus lessonii";-88,027054;14,185053;2018-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";8
"12929";"Momotus lessonii";-88,027054;14,185053;2018-05-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12930";"Momotus lessonii";-88,027054;14,185053;2018-05-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";16
"12931";"Momotus lessonii";-88,027054;14,185053;2018-05-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12932";"Momotus lessonii";-88,027054;14,185053;2018-06-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12933";"Momotus lessonii";-88,027054;14,185053;2018-11-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12934";"Momotus lessonii";-88,027054;14,185053;2018-11-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12935";"Momotus lessonii";-88,027054;14,185053;2018-12-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12936";"Momotus lessonii";-88,027054;14,185053;2018-12-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12937";"Momotus lessonii";-88,027054;14,185053;2019-02-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12938";"Momotus lessonii";-88,027054;14,185053;2019-05-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12939";"Momotus lessonii";-88,027054;14,185053;2019-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12940";"Momotus lessonii";-88,027054;14,185053;2019-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12941";"Momotus lessonii";-88,027054;14,185053;2019-05-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12942";"Momotus lessonii";-88,027054;14,185053;2019-07-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
"12943";"Momotus lessonii";-88,027054;14,185053;2019-07-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12944";"Momotus lessonii";-88,027054;14,185053;2019-07-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12945";"Momotus lessonii";-88,027054;14,185053;2019-07-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12946";"Momotus lessonii";-88,027054;14,185053;2019-09-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12947";"Momotus lessonii";-88,027054;14,185053;2019-11-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12948";"Momotus lessonii";-88,027054;14,185053;2019-11-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12949";"Momotus lessonii";-88,027054;14,185053;2019-11-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12950";"Momotus lessonii";-88,027054;14,185053;2019-12-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"12951";"Momotus lessonii";-88,027054;14,185053;2020-03-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12952";"Momotus lessonii";-88,027054;14,185053;2020-04-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12953";"Momotus lessonii";-88,027054;14,185053;2020-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12954";"Momotus lessonii";-88,027054;14,185053;2020-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12955";"Momotus lessonii";-88,027054;14,185053;2020-06-07 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12956";"Momotus lessonii";-88,027054;14,185053;2020-07-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12957";"Momotus lessonii";-88,027054;14,185053;2020-08-02 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12958";"Momotus lessonii";-88,027054;14,185053;2020-12-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12959";"Momotus lessonii";-88,02683;14,15077;2018-03-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12960";"Momotus lessonii";-88,02683;14,15077;2018-03-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12961";"Momotus lessonii";-88,02683;14,15077;2018-04-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";7
"12962";"Momotus lessonii";-88,02683;14,15077;2018-11-19 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12963";"Momotus lessonii";-88,02683;14,15077;2020-05-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12964";"Momotus lessonii";-88,02682;14,936554;2004-01-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12965";"Momotus lessonii";-88,02682;14,936554;2005-02-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12966";"Momotus lessonii";-88,02682;14,936554;2005-02-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12967";"Momotus lessonii";-88,02682;14,936554;2008-02-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12968";"Momotus lessonii";-88,02682;14,936554;2008-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12969";"Momotus lessonii";-88,02682;14,936554;2008-08-15 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12970";"Momotus lessonii";-88,02682;14,936554;2008-12-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12971";"Momotus lessonii";-88,02682;14,936554;2009-03-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12972";"Momotus lessonii";-88,02682;14,936554;2011-05-24 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12973";"Momotus lessonii";-88,02682;14,936554;2011-10-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12974";"Momotus lessonii";-88,02682;14,936554;2012-02-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12975";"Momotus lessonii";-88,02682;14,936554;2012-04-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12976";"Momotus lessonii";-88,02682;14,936554;2012-04-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12977";"Momotus lessonii";-88,02682;14,936554;2012-05-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12978";"Momotus lessonii";-88,02682;14,936554;2012-07-01 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12979";"Momotus lessonii";-88,02682;14,936554;2013-01-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12980";"Momotus lessonii";-88,02682;14,936554;2013-01-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12981";"Momotus lessonii";-88,02682;14,936554;2013-03-05 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12982";"Momotus lessonii";-88,02682;14,936554;2013-05-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12983";"Momotus lessonii";-88,02682;14,936554;2013-07-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12984";"Momotus lessonii";-88,02682;14,936554;2013-10-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12985";"Momotus lessonii";-88,02682;14,936554;2013-11-10 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"12986";"Momotus lessonii";-88,02682;14,936554;2013-11-13 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12987";"Momotus lessonii";-88,02682;14,936554;2014-02-11 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12988";"Momotus lessonii";-88,02682;14,936554;2014-09-06 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12989";"Momotus lessonii";-88,02682;14,936554;2014-10-30 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12990";"Momotus lessonii";-88,02682;14,936554;2014-11-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"12991";"Momotus lessonii";-88,02682;14,936554;2014-11-16 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";22
"12992";"Momotus lessonii";-88,02682;14,936554;2014-11-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12993";"Momotus lessonii";-88,02682;14,936554;2014-12-03 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12994";"Momotus lessonii";-88,02682;14,936554;2014-12-07 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"12995";"Momotus lessonii";-88,02682;14,936554;2014-12-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";2
"12996";"Momotus lessonii";-88,02682;14,936554;2014-12-23 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"12997";"Momotus lessonii";-88,02682;14,936554;2015-01-18 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"12998";"Momotus lessonii";-88,02682;14,936554;2015-01-31 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"12999";"Momotus lessonii";-88,02682;14,936554;2015-02-08 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";6
"13000";"Momotus lessonii";-88,02682;14,936554;2015-03-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";NA
"13001";"Momotus lessonii";-88,02682;14,936554;2015-03-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"13002";"Momotus lessonii";-88,02682;14,936554;2015-04-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";18
"13003";"Momotus lessonii";-88,02682;14,936554;2015-04-14 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"13004";"Momotus lessonii";-88,02682;14,936554;2015-05-12 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";37
"13005";"Momotus lessonii";-88,02682;14,936554;2015-06-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"13006";"Momotus lessonii";-88,02682;14,936554;2015-07-20 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";5
"13007";"Momotus lessonii";-88,02682;14,936554;2015-07-25 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";12
"13008";"Momotus lessonii";-88,02682;14,936554;2015-07-26 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";4
"13009";"Momotus lessonii";-88,02682;14,936554;2015-08-09 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";3
"13010";"Momotus lessonii";-88,02682;14,936554;2015-08-28 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";20
"13011";"Momotus lessonii";-88,02682;14,936554;2015-09-27 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";1
"13012";"Momotus lessonii";-88,02682;14,936554;2015-10-04 00:00:00;"4fa7b334-ce0d-4e88-aaae-2e0c138d049e";10
